n_estimators,learning_rate,max_depth,reg_alpha,reg_lambda,objective,tree_method,enable_categorical,RMSE
1000,0.05,12,1,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.05,12,1,4,reg:squarederror,hist,True,67891.98521569606
1000,0.05,12,1,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.05,12,1,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.05,12,2,0,reg:squarederror,hist,True,85114.37874897794
1000,0.05,12,2,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.05,12,2,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.05,12,2,1,reg:squarederror,hist,True,71718.46152723228
1000,0.05,12,2,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.05,12,2,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.05,12,2,2,reg:squarederror,hist,True,68525.57632691454
1000,0.05,12,2,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.05,12,2,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.05,12,2,3,reg:squarederror,hist,True,68549.16479581817
1000,0.05,12,2,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.05,12,2,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.05,12,2,4,reg:squarederror,hist,True,67709.2344794116
1000,0.05,12,2,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.05,12,2,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,0,0,reg:squarederror,hist,True,65031.57619326788
1000,0.07,6,0,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,0,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,0,1,reg:squarederror,hist,True,63491.91135351646
1000,0.07,6,0,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,0,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,0,2,reg:squarederror,hist,True,62114.793196826075
1000,0.07,6,0,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,0,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,0,3,reg:squarederror,hist,True,62230.54604671127
1000,0.07,6,0,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,0,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,0,4,reg:squarederror,hist,True,63157.791556727
1000,0.07,6,0,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,0,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,1,0,reg:squarederror,hist,True,65088.203575648484
1000,0.07,6,1,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,1,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,1,1,reg:squarederror,hist,True,63422.406305290344
1000,0.07,6,1,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,1,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,1,2,reg:squarederror,hist,True,62921.67200533057
1000,0.07,6,1,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,1,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,1,3,reg:squarederror,hist,True,62324.99281434286
1000,0.07,6,1,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,1,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,1,4,reg:squarederror,hist,True,63155.962134959635
1000,0.07,6,1,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,1,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,2,0,reg:squarederror,hist,True,64876.14617303999
1000,0.07,6,2,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,2,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,2,1,reg:squarederror,hist,True,62941.82233284459
1000,0.07,6,2,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,2,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,2,2,reg:squarederror,hist,True,62876.01569617645
1000,0.07,6,2,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,2,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,2,3,reg:squarederror,hist,True,61998.847512334505
1000,0.07,6,2,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,2,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,6,2,4,reg:squarederror,hist,True,62987.92800500402
1000,0.07,6,2,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,6,2,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,0,0,reg:squarederror,hist,True,68244.99768616461
1000,0.07,8,0,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,0,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,0,1,reg:squarederror,hist,True,64709.60334007432
1000,0.07,8,0,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,0,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,0,2,reg:squarederror,hist,True,62055.85654899973
1000,0.07,8,0,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,0,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,0,3,reg:squarederror,hist,True,63050.17643642365
1000,0.07,8,0,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,0,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,0,4,reg:squarederror,hist,True,63352.735429871675
1000,0.07,8,0,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,0,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,1,0,reg:squarederror,hist,True,67558.06680616601
1000,0.07,8,1,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,1,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,1,1,reg:squarederror,hist,True,64711.86150225832
1000,0.07,8,1,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,1,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,1,2,reg:squarederror,hist,True,61949.81316061412
1000,0.07,8,1,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,1,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,1,3,reg:squarederror,hist,True,63061.661343764
1000,0.07,8,1,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,1,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,1,4,reg:squarederror,hist,True,63598.583952531364
1000,0.07,8,1,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,1,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,2,0,reg:squarederror,hist,True,68010.28125123402
1000,0.07,8,2,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,2,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,2,1,reg:squarederror,hist,True,64813.91395848242
1000,0.07,8,2,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,2,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,2,2,reg:squarederror,hist,True,62296.74296337669
1000,0.07,8,2,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,2,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,2,3,reg:squarederror,hist,True,63351.33535272092
1000,0.07,8,2,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,2,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,8,2,4,reg:squarederror,hist,True,63619.71232076056
1000,0.07,8,2,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,8,2,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,0,0,reg:squarederror,hist,True,76056.94785325685
1000,0.07,10,0,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,0,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,0,1,reg:squarederror,hist,True,67181.64523423492
1000,0.07,10,0,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,0,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,0,2,reg:squarederror,hist,True,67225.89290392757
1000,0.07,10,0,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,0,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,0,3,reg:squarederror,hist,True,67336.40704824879
1000,0.07,10,0,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,0,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,0,4,reg:squarederror,hist,True,66181.47283165083
1000,0.07,10,0,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,0,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,1,0,reg:squarederror,hist,True,76803.37209497209
1000,0.07,10,1,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,1,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,1,1,reg:squarederror,hist,True,66914.11379127369
1000,0.07,10,1,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,1,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,1,2,reg:squarederror,hist,True,67369.43699641815
1000,0.07,10,1,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,1,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,1,3,reg:squarederror,hist,True,67257.20190879903
1000,0.07,10,1,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,1,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,1,4,reg:squarederror,hist,True,66214.26242674695
1000,0.07,10,1,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,1,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,2,0,reg:squarederror,hist,True,76782.82380828912
1000,0.07,10,2,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,2,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,2,1,reg:squarederror,hist,True,66522.10049543422
1000,0.07,10,2,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,2,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,2,2,reg:squarederror,hist,True,67381.80747755444
1000,0.07,10,2,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,2,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,2,3,reg:squarederror,hist,True,67412.18374818549
1000,0.07,10,2,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,2,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,10,2,4,reg:squarederror,hist,True,66339.53991400574
1000,0.07,10,2,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,10,2,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,0,0,reg:squarederror,hist,True,85338.08620948397
1000,0.07,12,0,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,0,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,0,1,reg:squarederror,hist,True,70306.8971592947
1000,0.07,12,0,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,0,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,0,2,reg:squarederror,hist,True,70017.05368544535
1000,0.07,12,0,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,0,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,0,3,reg:squarederror,hist,True,68786.18015034194
1000,0.07,12,0,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,0,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,0,4,reg:squarederror,hist,True,68041.69681890002
1000,0.07,12,0,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,0,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,1,0,reg:squarederror,hist,True,84960.373658705
1000,0.07,12,1,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,1,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,1,1,reg:squarederror,hist,True,70156.47801207323
1000,0.07,12,1,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,1,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,1,2,reg:squarederror,hist,True,70031.54470413095
1000,0.07,12,1,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,1,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,1,3,reg:squarederror,hist,True,68885.69861971212
1000,0.07,12,1,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,1,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,1,4,reg:squarederror,hist,True,68018.6347259629
1000,0.07,12,1,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,1,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,2,0,reg:squarederror,hist,True,84609.71695443819
1000,0.07,12,2,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,2,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,2,1,reg:squarederror,hist,True,70253.16763176436
1000,0.07,12,2,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,2,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,2,2,reg:squarederror,hist,True,70076.157342216
1000,0.07,12,2,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,2,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,2,3,reg:squarederror,hist,True,68722.55227499598
1000,0.07,12,2,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,2,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.07,12,2,4,reg:squarederror,hist,True,68271.02752266903
1000,0.07,12,2,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.07,12,2,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,0,0,reg:squarederror,hist,True,62962.231350702554
1000,0.09,6,0,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,0,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,0,1,reg:squarederror,hist,True,62250.21203038754
1000,0.09,6,0,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,0,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,0,2,reg:squarederror,hist,True,62590.08845940917
1000,0.09,6,0,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,0,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,0,3,reg:squarederror,hist,True,63249.41425471869
1000,0.09,6,0,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,0,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,0,4,reg:squarederror,hist,True,62561.849495084745
1000,0.09,6,0,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,0,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,1,0,reg:squarederror,hist,True,62971.52405312543
1000,0.09,6,1,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,1,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,1,1,reg:squarederror,hist,True,62604.53883648309
1000,0.09,6,1,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,1,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,1,2,reg:squarederror,hist,True,63519.23354856199
1000,0.09,6,1,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,1,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,1,3,reg:squarederror,hist,True,63280.00573170536
1000,0.09,6,1,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,1,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,1,4,reg:squarederror,hist,True,62742.73161398421
1000,0.09,6,1,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,1,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,2,0,reg:squarederror,hist,True,63613.552347616474
1000,0.09,6,2,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,2,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,2,1,reg:squarederror,hist,True,62570.40605806673
1000,0.09,6,2,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,2,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,2,2,reg:squarederror,hist,True,63540.54697893003
1000,0.09,6,2,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,2,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,2,3,reg:squarederror,hist,True,63278.820824509006
1000,0.09,6,2,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,2,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,6,2,4,reg:squarederror,hist,True,62742.73420549119
1000,0.09,6,2,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,6,2,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,0,0,reg:squarederror,hist,True,68334.20883262517
1000,0.09,8,0,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,0,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,0,1,reg:squarederror,hist,True,64550.65785860167
1000,0.09,8,0,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,0,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,0,2,reg:squarederror,hist,True,62007.85005974158
1000,0.09,8,0,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,0,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,0,3,reg:squarederror,hist,True,63896.176422896075
1000,0.09,8,0,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,0,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,0,4,reg:squarederror,hist,True,64520.17553095182
1000,0.09,8,0,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,0,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,1,0,reg:squarederror,hist,True,68275.9905477606
1000,0.09,8,1,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,1,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,1,1,reg:squarederror,hist,True,64363.997162957705
1000,0.09,8,1,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,1,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,1,2,reg:squarederror,hist,True,62636.28381830115
1000,0.09,8,1,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,1,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,1,3,reg:squarederror,hist,True,63901.221932969915
1000,0.09,8,1,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,1,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,1,4,reg:squarederror,hist,True,64584.74400115057
1000,0.09,8,1,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,1,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,2,0,reg:squarederror,hist,True,68361.74368149009
1000,0.09,8,2,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,2,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,2,1,reg:squarederror,hist,True,64266.490812824675
1000,0.09,8,2,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,2,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,2,2,reg:squarederror,hist,True,62538.31379541176
1000,0.09,8,2,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,2,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,2,3,reg:squarederror,hist,True,64042.01882366043
1000,0.09,8,2,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,2,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,8,2,4,reg:squarederror,hist,True,64501.468832537365
1000,0.09,8,2,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,8,2,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,0,0,reg:squarederror,hist,True,76828.56086323841
1000,0.09,10,0,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,0,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,0,1,reg:squarederror,hist,True,66529.54510255436
1000,0.09,10,0,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,0,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,0,2,reg:squarederror,hist,True,66717.17372820704
1000,0.09,10,0,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,0,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,0,3,reg:squarederror,hist,True,66229.64415970941
1000,0.09,10,0,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,0,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,0,4,reg:squarederror,hist,True,65757.86769639321
1000,0.09,10,0,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,0,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,1,0,reg:squarederror,hist,True,76491.43619465825
1000,0.09,10,1,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,1,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,1,1,reg:squarederror,hist,True,66654.36736310062
1000,0.09,10,1,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,1,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,1,2,reg:squarederror,hist,True,66831.46250506451
1000,0.09,10,1,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,1,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,1,3,reg:squarederror,hist,True,66415.66682941123
1000,0.09,10,1,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,1,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,1,4,reg:squarederror,hist,True,65729.14151640408
1000,0.09,10,1,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,1,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,2,0,reg:squarederror,hist,True,76942.42240744577
1000,0.09,10,2,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,2,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,2,1,reg:squarederror,hist,True,66441.77970462033
1000,0.09,10,2,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,2,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,2,2,reg:squarederror,hist,True,66767.227693447
1000,0.09,10,2,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,2,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,2,3,reg:squarederror,hist,True,66339.47170724682
1000,0.09,10,2,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,2,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,10,2,4,reg:squarederror,hist,True,65666.05601805348
1000,0.09,10,2,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,10,2,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,0,0,reg:squarederror,hist,True,84940.58572739617
1000,0.09,12,0,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,0,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,0,1,reg:squarederror,hist,True,70855.79565373785
1000,0.09,12,0,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,0,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,0,2,reg:squarederror,hist,True,68893.85426682969
1000,0.09,12,0,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,0,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,0,3,reg:squarederror,hist,True,68641.52067030699
1000,0.09,12,0,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,0,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,0,4,reg:squarederror,hist,True,68529.0075871523
1000,0.09,12,0,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,0,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,1,0,reg:squarederror,hist,True,85334.05761660392
1000,0.09,12,1,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,1,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,1,1,reg:squarederror,hist,True,71019.56395756776
1000,0.09,12,1,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,1,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,1,2,reg:squarederror,hist,True,68851.51867493414
1000,0.09,12,1,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,1,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,1,3,reg:squarederror,hist,True,68537.69730341442
1000,0.09,12,1,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,1,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,1,4,reg:squarederror,hist,True,68604.76234135563
1000,0.09,12,1,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,1,4,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,2,0,reg:squarederror,hist,True,85656.51753192651
1000,0.09,12,2,0,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,2,0,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,2,1,reg:squarederror,hist,True,70866.61920917394
1000,0.09,12,2,1,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,2,1,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,2,2,reg:squarederror,hist,True,70030.61036761511
1000,0.09,12,2,2,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,2,2,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,2,3,reg:squarederror,hist,True,68515.58165075716
1000,0.09,12,2,3,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,2,3,reg:squaredlogerror,hist,True,575992.0538345638
1000,0.09,12,2,4,reg:squarederror,hist,True,68611.76263676675
1000,0.09,12,2,4,reg:pseudohubererror,hist,True,4689940556.248134
1000,0.09,12,2,4,reg:squaredlogerror,hist,True,575992.0538345638
1500,0.01,6,0,0,reg:squarederror,hist,True,66332.06149654771
1500,0.01,6,0,0,reg:pseudohubererror,hist,True,4689940556.248134
1500,0.01,6,0,0,reg:squaredlogerror,hist,True,575992.0538345638
1500,0.01,6,0,1,reg:squarederror,hist,True,64817.31035020487
1500,0.01,6,0,1,reg:pseudohubererror,hist,True,4689940556.248134
1500,0.01,6,0,1,reg:squaredlogerror,hist,True,575992.0538345638
1500,0.01,6,0,2,reg:squarederror,hist,True,64189.00041137405
1500,0.01,6,0,2,reg:pseudohubererror,hist,True,4689940556.248134
