n_estimators,learning_rate,max_depth,reg_alpha,reg_lambda,objective,tree_method,enable_categorical,RMSE
750,0.05,7,1,2,reg:squarederror,hist,True,60311.234109629375
750,0.05,7,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,7,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,7,1,3,reg:squarederror,hist,True,61642.0170812486
750,0.05,7,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,7,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,7,1,4,reg:squarederror,hist,True,62018.65955544845
750,0.05,7,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,7,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,7,2,0,reg:squarederror,hist,True,64989.6474777539
750,0.05,7,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,7,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,7,2,1,reg:squarederror,hist,True,62965.57182025893
750,0.05,7,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,7,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,7,2,2,reg:squarederror,hist,True,60471.029979303654
750,0.05,7,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,7,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,7,2,3,reg:squarederror,hist,True,61807.06070414614
750,0.05,7,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,7,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,7,2,4,reg:squarederror,hist,True,62002.94271081201
750,0.05,7,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,7,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,0,reg:squarederror,hist,True,67731.17062787428
750,0.05,8,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,1,reg:squarederror,hist,True,65339.39748157832
750,0.05,8,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,2,reg:squarederror,hist,True,61842.78454643741
750,0.05,8,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,3,reg:squarederror,hist,True,63224.00753206039
750,0.05,8,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,4,reg:squarederror,hist,True,63038.19560797408
750,0.05,8,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,0,reg:squarederror,hist,True,67642.37584560807
750,0.05,8,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,1,reg:squarederror,hist,True,65025.97588411104
750,0.05,8,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,2,reg:squarederror,hist,True,61622.22532243318
750,0.05,8,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,3,reg:squarederror,hist,True,63351.16252951328
750,0.05,8,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,4,reg:squarederror,hist,True,62652.75392388863
750,0.05,8,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,0,reg:squarederror,hist,True,67432.34647673169
750,0.05,8,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,1,reg:squarederror,hist,True,64950.47843570427
750,0.05,8,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,2,reg:squarederror,hist,True,61627.98739442596
750,0.05,8,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,3,reg:squarederror,hist,True,63312.80449728456
750,0.05,8,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,4,reg:squarederror,hist,True,62713.882925499165
750,0.05,8,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,0,0,reg:squarederror,hist,True,66745.82020673597
750,0.06,3,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,0,1,reg:squarederror,hist,True,67298.25884044598
750,0.06,3,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,0,2,reg:squarederror,hist,True,65890.2986822831
750,0.06,3,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,0,3,reg:squarederror,hist,True,66331.85432247899
750,0.06,3,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,0,4,reg:squarederror,hist,True,66271.33287138536
750,0.06,3,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,1,0,reg:squarederror,hist,True,66745.8190839611
750,0.06,3,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,1,1,reg:squarederror,hist,True,67298.2604606646
750,0.06,3,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,1,2,reg:squarederror,hist,True,65890.29554299313
750,0.06,3,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,1,3,reg:squarederror,hist,True,66331.85520434375
750,0.06,3,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,1,4,reg:squarederror,hist,True,66271.33517873961
750,0.06,3,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,2,0,reg:squarederror,hist,True,66745.82269064817
750,0.06,3,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,2,1,reg:squarederror,hist,True,67298.26553749174
750,0.06,3,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,2,2,reg:squarederror,hist,True,65890.30272985964
750,0.06,3,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,2,3,reg:squarederror,hist,True,66331.85124287705
750,0.06,3,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,3,2,4,reg:squarederror,hist,True,66271.33474969408
750,0.06,3,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,3,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,0,0,reg:squarederror,hist,True,64407.56288241221
750,0.06,4,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,0,1,reg:squarederror,hist,True,64014.62031990066
750,0.06,4,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,0,2,reg:squarederror,hist,True,64282.6477101032
750,0.06,4,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,0,3,reg:squarederror,hist,True,63365.13709432212
750,0.06,4,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,0,4,reg:squarederror,hist,True,64407.042915549646
750,0.06,4,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,1,0,reg:squarederror,hist,True,64407.555387188004
750,0.06,4,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,1,1,reg:squarederror,hist,True,64014.61758371791
750,0.06,4,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,1,2,reg:squarederror,hist,True,64282.65061346228
750,0.06,4,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,1,3,reg:squarederror,hist,True,63318.99987084258
750,0.06,4,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,1,4,reg:squarederror,hist,True,64407.042551224746
750,0.06,4,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,2,0,reg:squarederror,hist,True,64407.55298640183
750,0.06,4,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,2,1,reg:squarederror,hist,True,64014.615573518255
750,0.06,4,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,2,2,reg:squarederror,hist,True,64282.650250779596
750,0.06,4,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,2,3,reg:squarederror,hist,True,63365.15141476639
750,0.06,4,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,4,2,4,reg:squarederror,hist,True,64451.234435128565
750,0.06,4,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,4,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,0,0,reg:squarederror,hist,True,63802.55943909201
750,0.06,5,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,0,1,reg:squarederror,hist,True,63595.241425374
750,0.06,5,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,0,2,reg:squarederror,hist,True,63119.07934065647
750,0.06,5,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,0,3,reg:squarederror,hist,True,62594.24569792116
750,0.06,5,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,0,4,reg:squarederror,hist,True,62803.76184789602
750,0.06,5,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,1,0,reg:squarederror,hist,True,63798.51531911218
750,0.06,5,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,1,1,reg:squarederror,hist,True,63595.23782822306
750,0.06,5,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,1,2,reg:squarederror,hist,True,63012.84273956923
750,0.06,5,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,1,3,reg:squarederror,hist,True,62330.18570295132
750,0.06,5,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,1,4,reg:squarederror,hist,True,62803.76457616101
750,0.06,5,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,2,0,reg:squarederror,hist,True,64195.066459872796
750,0.06,5,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,2,1,reg:squarederror,hist,True,63662.46553323475
750,0.06,5,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,2,2,reg:squarederror,hist,True,63119.08074928523
750,0.06,5,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,2,3,reg:squarederror,hist,True,62278.30638053944
750,0.06,5,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,5,2,4,reg:squarederror,hist,True,62803.76480080089
750,0.06,5,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,5,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,0,0,reg:squarederror,hist,True,64271.9375547445
750,0.06,6,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,0,1,reg:squarederror,hist,True,62652.47275695137
750,0.06,6,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,0,2,reg:squarederror,hist,True,62566.75699276692
750,0.06,6,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,0,3,reg:squarederror,hist,True,63077.97943290256
750,0.06,6,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,0,4,reg:squarederror,hist,True,62340.21856034582
750,0.06,6,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,1,0,reg:squarederror,hist,True,64453.72244431676
750,0.06,6,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,1,1,reg:squarederror,hist,True,62511.42746364423
750,0.06,6,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,1,2,reg:squarederror,hist,True,62566.683176722094
750,0.06,6,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,1,3,reg:squarederror,hist,True,63110.01963292432
750,0.06,6,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,1,4,reg:squarederror,hist,True,62340.217193916724
750,0.06,6,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,2,0,reg:squarederror,hist,True,64533.410182557396
750,0.06,6,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,2,1,reg:squarederror,hist,True,62533.3281595618
750,0.06,6,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,2,2,reg:squarederror,hist,True,62574.64813189627
750,0.06,6,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,2,3,reg:squarederror,hist,True,63110.02101351442
750,0.06,6,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,6,2,4,reg:squarederror,hist,True,61899.04612819646
750,0.06,6,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,6,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,0,0,reg:squarederror,hist,True,65478.33022388153
750,0.06,7,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,0,1,reg:squarederror,hist,True,62641.178176502464
750,0.06,7,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,0,2,reg:squarederror,hist,True,60424.637360095476
750,0.06,7,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,0,3,reg:squarederror,hist,True,62980.45625871262
750,0.06,7,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,0,4,reg:squarederror,hist,True,63091.08398949563
750,0.06,7,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,1,0,reg:squarederror,hist,True,65216.43041716891
750,0.06,7,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,1,1,reg:squarederror,hist,True,62459.111979096546
750,0.06,7,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,1,2,reg:squarederror,hist,True,60427.29372716621
750,0.06,7,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,1,3,reg:squarederror,hist,True,62560.20893958189
750,0.06,7,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,1,4,reg:squarederror,hist,True,62431.83704815662
750,0.06,7,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,2,0,reg:squarederror,hist,True,65138.32503058924
750,0.06,7,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,2,1,reg:squarederror,hist,True,62499.670100067386
750,0.06,7,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,2,2,reg:squarederror,hist,True,60424.65411562638
750,0.06,7,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,2,3,reg:squarederror,hist,True,62586.19651259843
750,0.06,7,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,7,2,4,reg:squarederror,hist,True,62993.6243591705
750,0.06,7,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,7,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,0,0,reg:squarederror,hist,True,67416.59932409636
750,0.06,8,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,0,1,reg:squarederror,hist,True,64307.61367941795
750,0.06,8,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,0,2,reg:squarederror,hist,True,62851.87995575679
750,0.06,8,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,0,3,reg:squarederror,hist,True,62242.00693805701
750,0.06,8,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,0,4,reg:squarederror,hist,True,63510.03220913753
750,0.06,8,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,1,0,reg:squarederror,hist,True,67747.0439805725
750,0.06,8,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,1,1,reg:squarederror,hist,True,64136.676360232384
750,0.06,8,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,1,2,reg:squarederror,hist,True,62985.40378110443
750,0.06,8,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,1,3,reg:squarederror,hist,True,62798.18685758335
750,0.06,8,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,1,4,reg:squarederror,hist,True,63060.999508442655
750,0.06,8,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,2,0,reg:squarederror,hist,True,67847.11066056929
750,0.06,8,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,2,1,reg:squarederror,hist,True,64153.114591476995
750,0.06,8,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,2,2,reg:squarederror,hist,True,62898.54890297675
750,0.06,8,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,2,3,reg:squarederror,hist,True,62369.75654084405
750,0.06,8,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.06,8,2,4,reg:squarederror,hist,True,63375.17227333247
750,0.06,8,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.06,8,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,0,0,reg:squarederror,hist,True,66523.43235262787
750,0.07,3,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,0,1,reg:squarederror,hist,True,65911.57399262016
750,0.07,3,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,0,2,reg:squarederror,hist,True,65143.763194862055
750,0.07,3,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,0,3,reg:squarederror,hist,True,65718.30464324783
750,0.07,3,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,0,4,reg:squarederror,hist,True,65033.45580922353
750,0.07,3,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,1,0,reg:squarederror,hist,True,66523.4421859428
750,0.07,3,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,1,1,reg:squarederror,hist,True,65951.11796444758
750,0.07,3,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,1,2,reg:squarederror,hist,True,65143.77314153442
750,0.07,3,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,1,3,reg:squarederror,hist,True,65883.83804669375
750,0.07,3,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,1,4,reg:squarederror,hist,True,65033.45451164106
750,0.07,3,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,2,0,reg:squarederror,hist,True,66523.42969634502
750,0.07,3,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,2,1,reg:squarederror,hist,True,65911.57380026215
750,0.07,3,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,2,2,reg:squarederror,hist,True,65143.77091782033
750,0.07,3,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,2,3,reg:squarederror,hist,True,65883.83848690036
750,0.07,3,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,3,2,4,reg:squarederror,hist,True,65358.097110775154
750,0.07,3,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,3,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,4,0,0,reg:squarederror,hist,True,63825.609496870085
750,0.07,4,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,4,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,4,0,1,reg:squarederror,hist,True,63418.19505062979
750,0.07,4,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,4,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,4,0,2,reg:squarederror,hist,True,64049.39639254581
750,0.07,4,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,4,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,4,0,3,reg:squarederror,hist,True,63925.688339523134
750,0.07,4,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,4,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,4,0,4,reg:squarederror,hist,True,63435.563640269036
750,0.07,4,0,4,reg:pseudohubererror,hist,True,4689940556.248134
